0.000000 0.010000 -0.012501
0.000000 0.019800 -0.019496
0.000000 0.029600 -0.024616
0.000000 0.039400 -0.028565
0.000000 0.049200 -0.031682
0.000000 0.059000 -0.034164
0.000000 0.068800 -0.036143
0.000000 0.078600 -0.037713
0.000000 0.088400 -0.038943
0.000000 0.098200 -0.039887
0.000000 0.108000 -0.040589
0.000000 0.117800 -0.041084
0.000000 0.127600 -0.041401
0.000000 0.137400 -0.041565
0.000000 0.147200 -0.041596
0.000000 0.157000 -0.041514
0.000000 0.166800 -0.041333
0.000000 0.176600 -0.041067
0.000000 0.186400 -0.040729
0.000000 0.196200 -0.040330
0.000000 0.206000 -0.039879
0.000000 0.215800 -0.039386
0.000000 0.225600 -0.038857
0.000000 0.235400 -0.038301
0.000000 0.245200 -0.037723
0.000000 0.255000 -0.037130
0.000000 0.264800 -0.036526
0.000000 0.274600 -0.035917
0.000000 0.284400 -0.035308
0.000000 0.294200 -0.034701
0.000000 0.304000 -0.034102
0.000000 0.313800 -0.033513
0.000000 0.323600 -0.032938
0.000000 0.333400 -0.032380
0.000000 0.343200 -0.031840
0.000000 0.353000 -0.031323
0.000000 0.362800 -0.030829
0.000000 0.372600 -0.030361
0.000000 0.382400 -0.029920
0.000000 0.392200 -0.029510
0.000000 0.402000 -0.029130
0.000000 0.411800 -0.028782
0.000000 0.421600 -0.028468
0.000000 0.431400 -0.028188
0.000000 0.441200 -0.027944
0.000000 0.451000 -0.027736
0.000000 0.460800 -0.027565
0.000000 0.470600 -0.027431
0.000000 0.480400 -0.027336
0.000000 0.490200 -0.027278
0.000000 0.500000 -0.027259
0.000000 0.509800 -0.027278
0.000000 0.519600 -0.027336
0.000000 0.529400 -0.027431
0.000000 0.539200 -0.027565
0.000000 0.549000 -0.027736
0.000000 0.558800 -0.027944
0.000000 0.568600 -0.028188
0.000000 0.578400 -0.028468
0.000000 0.588200 -0.028782
0.000000 0.598000 -0.029130
0.000000 0.607800 -0.029510
0.000000 0.617600 -0.029920
0.000000 0.627400 -0.030361
0.000000 0.637200 -0.030829
0.000000 0.647000 -0.031323
0.000000 0.656800 -0.031840
0.000000 0.666600 -0.032380
0.000000 0.676400 -0.032938
0.000000 0.686200 -0.033513
0.000000 0.696000 -0.034102
0.000000 0.705800 -0.034701
0.000000 0.715600 -0.035308
0.000000 0.725400 -0.035917
0.000000 0.735200 -0.036526
0.000000 0.745000 -0.037130
0.000000 0.754800 -0.037723
0.000000 0.764600 -0.038301
0.000000 0.774400 -0.038857
0.000000 0.784200 -0.039386
0.000000 0.794000 -0.039879
0.000000 0.803800 -0.040330
0.000000 0.813600 -0.040729
0.000000 0.823400 -0.041067
0.000000 0.833200 -0.041333
0.000000 0.843000 -0.041514
0.000000 0.852800 -0.041596
0.000000 0.862600 -0.041565
0.000000 0.872400 -0.041401
0.000000 0.882200 -0.041084
0.000000 0.892000 -0.040589
0.000000 0.901800 -0.039887
0.000000 0.911600 -0.038943
0.000000 0.921400 -0.037713
0.000000 0.931200 -0.036143
0.000000 0.941000 -0.034164
0.000000 0.950800 -0.031682
0.000000 0.960600 -0.028565
0.000000 0.970400 -0.024616
0.000000 0.980200 -0.019496
0.000000 0.990000 -0.012501
0.016667 0.010000 -0.012781
0.016667 0.019800 -0.019982
0.016667 0.029600 -0.025282
0.016667 0.039400 -0.029396
0.016667 0.049200 -0.032663
0.016667 0.059000 -0.035285
0.016667 0.068800 -0.037396
0.016667 0.078600 -0.039089
0.016667 0.088400 -0.040437
0.016667 0.098200 -0.041493
0.016667 0.108000 -0.042301
0.016667 0.117800 -0.042897
0.016667 0.127600 -0.043310
0.016667 0.137400 -0.043566
0.016667 0.147200 -0.043685
0.016667 0.157000 -0.043687
0.016667 0.166800 -0.043586
0.016667 0.176600 -0.043398
0.016667 0.186400 -0.043134
0.016667 0.196200 -0.042806
0.016667 0.206000 -0.042422
0.016667 0.215800 -0.041994
0.016667 0.225600 -0.041527
0.016667 0.235400 -0.041029
0.016667 0.245200 -0.040508
0.016667 0.255000 -0.039969
0.016667 0.264800 -0.039416
0.016667 0.274600 -0.038856
0.016667 0.284400 -0.038293
0.016667 0.294200 -0.037731
0.016667 0.304000 -0.037173
0.016667 0.313800 -0.036624
0.016667 0.323600 -0.036086
0.016667 0.333400 -0.035563
0.016667 0.343200 -0.035056
0.016667 0.353000 -0.034569
0.016667 0.362800 -0.034104
0.016667 0.372600 -0.033662
0.016667 0.382400 -0.033247
0.016667 0.392200 -0.032858
0.016667 0.402000 -0.032499
0.016667 0.411800 -0.032170
0.016667 0.421600 -0.031872
0.016667 0.431400 -0.031607
0.016667 0.441200 -0.031375
0.016667 0.451000 -0.031178
0.016667 0.460800 -0.031015
0.016667 0.470600 -0.030888
0.016667 0.480400 -0.030798
0.016667 0.490200 -0.030743
0.016667 0.500000 -0.030725
0.016667 0.509800 -0.030743
0.016667 0.519600 -0.030798
0.016667 0.529400 -0.030888
0.016667 0.539200 -0.031015
0.016667 0.549000 -0.031178
0.016667 0.558800 -0.031375
0.016667 0.568600 -0.031607
0.016667 0.578400 -0.031872
0.016667 0.588200 -0.032170
0.016667 0.598000 -0.032499
0.016667 0.607800 -0.032858
0.016667 0.617600 -0.033247
0.016667 0.627400 -0.033662
0.016667 0.637200 -0.034104
0.016667 0.647000 -0.034569
0.016667 0.656800 -0.035056
0.016667 0.666600 -0.035563
0.016667 0.676400 -0.036086
0.016667 0.686200 -0.036624
0.016667 0.696000 -0.037173
0.016667 0.705800 -0.037731
0.016667 0.715600 -0.038293
0.016667 0.725400 -0.038856
0.016667 0.735200 -0.039416
0.016667 0.745000 -0.039969
0.016667 0.754800 -0.040508
0.016667 0.764600 -0.041029
0.016667 0.774400 -0.041527
0.016667 0.784200 -0.041994
0.016667 0.794000 -0.042422
0.016667 0.803800 -0.042806
0.016667 0.813600 -0.043134
0.016667 0.823400 -0.043398
0.016667 0.833200 -0.043586
0.016667 0.843000 -0.043687
0.016667 0.852800 -0.043685
0.016667 0.862600 -0.043566
0.016667 0.872400 -0.043310
0.016667 0.882200 -0.042897
0.016667 0.892000 -0.042301
0.016667 0.901800 -0.041493
0.016667 0.911600 -0.040437
0.016667 0.921400 -0.039089
0.016667 0.931200 -0.037396
0.016667 0.941000 -0.035285
0.016667 0.950800 -0.032663
0.016667 0.960600 -0.029396
0.016667 0.970400 -0.025282
0.016667 0.980200 -0.019982
0.016667 0.990000 -0.012781
0.033333 0.010000 -0.013061
0.033333 0.019800 -0.020469
0.033333 0.029600 -0.025949
0.033333 0.039400 -0.030226
0.033333 0.049200 -0.033643
0.033333 0.059000 -0.036406
0.033333 0.068800 -0.038648
0.033333 0.078600 -0.040466
0.033333 0.088400 -0.041931
0.033333 0.098200 -0.043098
0.033333 0.108000 -0.044012
0.033333 0.117800 -0.044709
0.033333 0.127600 -0.045219
0.033333 0.137400 -0.045567
0.033333 0.147200 -0.045775
0.033333 0.157000 -0.045860
0.033333 0.166800 -0.045840
0.033333 0.176600 -0.045729
0.033333 0.186400 -0.045539
0.033333 0.196200 -0.045281
0.033333 0.206000 -0.044965
0.033333 0.215800 -0.044601
0.033333 0.225600 -0.044196
0.033333 0.235400 -0.043758
0.033333 0.245200 -0.043293
0.033333 0.255000 -0.042807
0.033333 0.264800 -0.042306
0.033333 0.274600 -0.041795
0.033333 0.284400 -0.041278
0.033333 0.294200 -0.040760
0.033333 0.304000 -0.040244
0.033333 0.313800 -0.039734
0.033333 0.323600 -0.039234
0.033333 0.333400 -0.038745
0.033333 0.343200 -0.038272
0.033333 0.353000 -0.037815
0.033333 0.362800 -0.037379
0.033333 0.372600 -0.036964
0.033333 0.382400 -0.036573
0.033333 0.392200 -0.036207
0.033333 0.402000 -0.035868
0.033333 0.411800 -0.035557
0.033333 0.421600 -0.035276
0.033333 0.431400 -0.035025
0.033333 0.441200 -0.034806
0.033333 0.451000 -0.034619
0.033333 0.460800 -0.034466
0.033333 0.470600 -0.034346
0.033333 0.480400 -0.034259
0.033333 0.490200 -0.034208
0.033333 0.500000 -0.034190
0.033333 0.509800 -0.034208
0.033333 0.519600 -0.034259
0.033333 0.529400 -0.034346
0.033333 0.539200 -0.034466
0.033333 0.549000 -0.034619
0.033333 0.558800 -0.034806
0.033333 0.568600 -0.035025
0.033333 0.578400 -0.035276
0.033333 0.588200 -0.035557
0.033333 0.598000 -0.035868
0.033333 0.607800 -0.036207
0.033333 0.617600 -0.036573
0.033333 0.627400 -0.036964
0.033333 0.637200 -0.037379
0.033333 0.647000 -0.037815
0.033333 0.656800 -0.038272
0.033333 0.666600 -0.038745
0.033333 0.676400 -0.039234
0.033333 0.686200 -0.039734
0.033333 0.696000 -0.040244
0.033333 0.705800 -0.040760
0.033333 0.715600 -0.041278
0.033333 0.725400 -0.041795
0.033333 0.735200 -0.042306
0.033333 0.745000 -0.042807
0.033333 0.754800 -0.043293
0.033333 0.764600 -0.043758
0.033333 0.774400 -0.044196
0.033333 0.784200 -0.044601
0.033333 0.794000 -0.044965
0.033333 0.803800 -0.045281
0.033333 0.813600 -0.045539
0.033333 0.823400 -0.045729
0.033333 0.833200 -0.045840
0.033333 0.843000 -0.045860
0.033333 0.852800 -0.045775
0.033333 0.862600 -0.045567
0.033333 0.872400 -0.045219
0.033333 0.882200 -0.044709
0.033333 0.892000 -0.044012
0.033333 0.901800 -0.043098
0.033333 0.911600 -0.041931
0.033333 0.921400 -0.040466
0.033333 0.931200 -0.038648
0.033333 0.941000 -0.036406
0.033333 0.950800 -0.033643
0.033333 0.960600 -0.030226
0.033333 0.970400 -0.025949
0.033333 0.980200 -0.020469
0.033333 0.990000 -0.013061
0.050000 0.010000 -0.013341
0.050000 0.019800 -0.020955
0.050000 0.029600 -0.026616
0.050000 0.039400 -0.031056
0.050000 0.049200 -0.034624
0.050000 0.059000 -0.037527
0.050000 0.068800 -0.039901
0.050000 0.078600 -0.041843
0.050000 0.088400 -0.043425
0.050000 0.098200 -0.044704
0.050000 0.108000 -0.045724
0.050000 0.117800 -0.046522
0.050000 0.127600 -0.047128
0.050000 0.137400 -0.047568
0.050000 0.147200 -0.047864
0.050000 0.157000 -0.048034
0.050000 0.166800 -0.048094
0.050000 0.176600 -0.048060
0.050000 0.186400 -0.047944
0.050000 0.196200 -0.047756
0.050000 0.206000 -0.047509
0.050000 0.215800 -0.047209
0.050000 0.225600 -0.046866
0.050000 0.235400 -0.046487
0.050000 0.245200 -0.046078
0.050000 0.255000 -0.045646
0.050000 0.264800 -0.045196
0.050000 0.274600 -0.044734
0.050000 0.284400 -0.044264
0.050000 0.294200 -0.043790
