1.00E-05	1170.27
1.31E-05	1021.57
1.71E-05	895.334
2.24E-05	781.591
2.92E-05	685.033
3.83E-05	598.036
5.00E-05	523.629
6.56E-05	457.168
8.54E-05	400.756
1.12E-04	349.939
1.46E-04	306.814
1.92E-04	267.974
2.49E-04	235.021
3.27E-04	205.354
4.26E-04	180.195
5.59E-04	157.558
7.28E-04	138.377
9.56E-04	121.136
0.00124468	106.546
0.00163354	93.4548
0.00212687	82.4018
0.00279132	72.5133
0.00363431	64.1959
0.0047697	56.791
0.00621016	50.6013
0.00815029	45.1343
0.0106117	40.6103
0.0151672	35.562
0.0216784	31.5806
0.0234892	30.8158
0.0253	30.1468
0.0361611	27.4089
0.0567377	24.9188
0.0883169	23.2719
0.165666	21.8472
0.40461	20.848
1.68858	20.2988
34175.2	16.8198
71731.8	14.186
109776	12.3866
150000	10.9238
200000	9.64353
300000	7.95225
400000	6.8766
500000	6.12557
650000	5.34944
850000	4.63652
1097760	4.0527
1400000	3.54178
1900000	2.99292
2500000	2.55106
3300000	2.14946
4400000	1.77518
5750000	1.46586
7250000	1.22453
9250000	1.00022
1.15E+07	0.824917
1.40E+07	0.687115
1.70E+07	0.568971
2.00E+07	0.482757
