energy (eV),73180,8016
0.01,0.01,0.01
0.11,0.109288,0.106999
0.21,0.20719,0.201982
0.31,0.305505,0.296721
0.41,0.403798,0.391069
0.51,0.501942,0.485047
0.61,0.599944,0.578703
0.71,0.697817,0.672079
0.81,0.795576,0.765207
0.91,0.893232,0.858116
1.01,0.990795,0.950827
1.11,1.08827,1.04336
1.21,1.18567,1.13572
1.31,1.283,1.22794
1.41,1.38025,1.32001
1.51,1.47745,1.41195
1.61,1.57458,1.50377
1.71,1.67166,1.59547
1.81,1.76868,1.68706
1.91,1.86565,1.77854
2.01,1.96257,1.86993
2.11,2.05945,1.96122
2.21,2.15628,2.05241
2.31,2.25307,2.14352
2.41,2.34981,2.23455
2.51,2.44652,2.32549
2.61,2.54318,2.41635
2.71,2.63981,2.50714
2.81,2.7364,2.59786
2.91,2.83296,2.6885
3.01,2.92948,2.77908
3.11,3.02597,2.86958
3.21,3.12243,2.96003
3.31,3.21885,3.05041
3.41,3.31524,3.14073
3.51,3.41161,3.23099
3.61,3.50794,3.32119
3.71,3.60425,3.41133
3.81,3.70053,3.50142
3.91,3.79678,3.59146
4.01,3.893,3.68144
4.11,3.9892,3.77137
4.21,4.08537,3.86125
4.31,4.18152,3.95108
4.41,4.27764,4.04086
4.51,4.37374,4.1306
4.61,4.46981,4.22028
4.71,4.56586,4.30992
4.81,4.66189,4.39952
4.91,4.7579,4.48907
5.01,4.85388,4.57858
5.11,4.94984,4.66805
5.21,5.04578,4.75747
5.31,5.1417,4.84686
5.41,5.2376,4.9362
5.51,5.33348,5.0255
5.61,5.42934,5.11477
5.71,5.52518,5.20399
5.81,5.621,5.29318
5.91,5.7168,5.38233
6.01,5.81258,5.47144
6.11,5.90834,5.56052
6.21,6.00408,5.64956
6.31,6.09981,5.73857
6.41,6.19552,5.82754
6.51,6.29121,5.91647
6.61,6.38688,6.00538
6.71,6.48253,6.09425
6.81,6.57817,6.18308
6.91,6.67379,6.27189
7.01,6.7694,6.36066
7.11,6.86499,6.4494
7.21,6.96056,6.53811
7.31,7.05611,6.62679
7.41,7.15166,6.71543
7.51,7.24718,6.80405
7.61,7.34269,6.89264
7.71,7.43818,6.9812
7.81,7.53366,7.06973
7.91,7.62913,7.15823
8.01,7.72458,7.2467
8.11,7.82001,7.33514
8.21,7.91543,7.42355
8.31,8.01084,7.51194
8.41,8.10623,7.6003
8.51,8.2016,7.68864
8.61,8.29697,7.77694
8.71,8.39232,7.86522
8.81,8.48765,7.95348
8.91,8.58297,8.0417
9.01,8.67828,8.12991
9.11,8.77358,8.21808
9.21,8.86886,8.30623
9.31,8.96413,8.39436
9.41,9.05939,8.48246
9.51,9.15463,8.57054
9.61,9.24986,8.65859
9.71,9.34508,8.74662
9.81,9.44029,8.83463
9.91,9.53548,8.92261
10.01,9.63066,9.01057
10.5105,10.1068,9.45043
11.036,10.6065,9.91168
11.5878,11.1308,10.3954
12.1672,11.681,10.9026
12.7756,12.2583,11.4344
13.4144,12.8641,11.9921
14.0851,13.4998,12.5769
14.7893,14.1667,13.1901
15.5288,14.8666,13.8331
16.3052,15.601,14.5073
17.1205,16.3716,15.2142
17.9765,17.1801,15.9554
18.8753,18.0285,16.7326
19.8191,18.9187,17.5475
20.8101,19.8528,18.4019
21.8506,20.8328,19.2977
22.9431,21.8611,20.237
24.0903,22.9401,21.2218
25.2948,24.0722,22.2543
26.5595,25.26,23.3368
27.8875,26.5063,24.4717
29.2819,27.8139,25.6615
30.746,29.1859,26.909
32.2833,30.6254,28.2168
33.8974,32.1358,29.5878
35.5923,33.7204,31.0252
37.3719,35.3829,32.5321
39.2405,37.1273,34.1118
41.2025,38.9574,35.7678
43.2626,40.8775,37.5038
45.4258,42.8919,39.3237
47.6971,45.0054,41.2314
50.0819,47.2228,43.2313
52.586,49.5491,45.3276
55.2153,51.9898,47.525
57.9761,54.5503,49.8284
60.8749,57.2366,52.2428
63.9186,60.0548,54.7737
67.1146,63.0114,57.4264
70.4703,66.1132,60.2069
73.9938,69.3672,63.1212
77.6935,72.7809,66.1759
81.5782,76.3622,69.3775
85.6571,80.1192,72.7331
89.9399,84.0605,76.2501
94.4369,88.1952,79.9361
99.1588,92.5326,83.7992
104.117,97.3467,88.6063
109.323,102.28,93.2458
114.789,107.431,98.0754
120.528,112.823,103.109
126.555,118.476,108.372
132.882,124.405,113.884
139.526,130.625,119.659
146.503,137.15,125.712
153.828,143.995,132.054
161.519,151.176,138.698
169.595,158.711,145.662
178.075,166.616,152.961
186.979,174.911,160.611
196.328,183.616,168.632
206.144,192.749,177.04
216.451,202.333,185.854
227.274,212.391,195.091
238.637,222.944,204.776
250.569,234.019,214.93
263.098,245.64,225.58
276.253,257.836,236.739
290.065,270.633,248.439
304.569,284.063,260.709
319.797,298.155,273.566
335.787,312.944,287.046
352.576,328.464,301.181
370.205,344.754,315.995
388.715,361.851,331.527
408.151,379.796,347.811
428.558,398.63,364.878
449.986,418.398,382.772
472.486,439.146,401.527
496.11,460.923,421.187
520.916,483.781,441.796
546.961,507.772,463.393
574.309,532.953,486.032
603.025,559.383,509.756
633.176,587.124,534.624
