energy (eV),92238,6012
0.01,0.01,0.01
0.11,0.107098,0.0967738
0.21,0.202238,0.179684
0.31,0.297346,0.260601
0.41,0.392186,0.34014
0.51,0.486776,0.418647
0.61,0.581103,0.496323
0.71,0.675056,0.57327
0.81,0.768677,0.649593
0.91,0.862007,0.72537
1.01,0.95508,0.800666
1.11,1.04792,0.87553
1.21,1.14056,0.950003
1.31,1.233,1.02412
1.41,1.32526,1.09791
1.51,1.41736,1.17139
1.61,1.50931,1.24459
1.71,1.60111,1.31753
1.81,1.69277,1.39022
1.91,1.78431,1.46267
2.01,1.87572,1.5349
2.11,1.96701,1.60693
2.21,2.05819,1.67875
2.31,2.14926,1.75039
2.41,2.24023,1.82184
2.51,2.3311,1.89312
2.61,2.42188,1.96423
2.71,2.51257,2.03518
2.81,2.60316,2.10598
2.91,2.69367,2.17664
3.01,2.7841,2.24714
3.11,2.87445,2.31751
3.21,2.96472,2.38775
3.31,3.05491,2.45786
3.41,3.14503,2.52784
3.51,3.23508,2.59771
3.61,3.32506,2.66745
3.71,3.41497,2.73708
3.81,3.50481,2.8066
3.91,3.59459,2.87601
4.01,3.68431,2.94531
4.11,3.77396,3.01452
4.21,3.86356,3.08362
4.31,3.9531,3.15262
4.41,4.04257,3.22153
4.51,4.132,3.29034
4.61,4.22136,3.35907
4.71,4.31068,3.4277
4.81,4.39994,3.49625
4.91,4.48915,3.56471
5.01,4.5783,3.63309
5.11,4.66741,3.70139
5.21,4.75647,3.7696
5.31,4.84548,3.83774
5.41,4.93444,3.9058
5.51,5.02335,3.97378
5.61,5.11222,4.04169
5.71,5.20104,4.10953
5.81,5.28982,4.17729
5.91,5.37856,4.24499
6.01,5.46725,4.31261
6.11,5.5559,4.38017
6.21,5.64451,4.44766
6.31,5.73308,4.51508
6.41,5.8216,4.58244
6.51,5.91009,4.64973
6.61,5.99854,4.71696
6.71,6.08695,4.78413
6.81,6.17532,4.85124
6.91,6.26365,4.91828
7.01,6.35194,4.98527
7.11,6.4402,5.0522
7.21,6.52842,5.11907
7.31,6.61661,5.18589
7.41,6.70476,5.25264
7.51,6.79287,5.31935
7.61,6.88095,5.386
7.71,6.969,5.45259
7.81,7.05701,5.51913
7.91,7.14499,5.58562
8.01,7.23294,5.65206
8.11,7.32085,5.71845
8.21,7.40874,5.78478
8.31,7.49659,5.85107
8.41,7.5844,5.9173
8.51,7.67219,5.98349
8.61,7.75995,6.04963
8.71,7.84768,6.11572
8.81,7.93537,6.18177
8.91,8.02304,6.24776
9.01,8.11067,6.31371
9.11,8.19828,6.37962
9.21,8.28586,6.44548
9.31,8.37341,6.5113
9.41,8.46093,6.57707
9.51,8.54842,6.6428
9.61,8.63589,6.70849
9.71,8.72333,6.77413
9.81,8.81074,6.83973
9.91,8.89812,6.90529
10.01,8.98548,6.97081
10.5105,9.42228,7.2981
11.036,9.88023,7.6407
11.5878,10.3604,7.99933
12.1672,10.8637,8.37473
12.7756,11.3915,8.76768
13.4144,11.9448,9.17899
14.0851,12.5249,9.60952
14.7893,13.133,10.0602
15.5288,13.7705,10.5319
16.3052,14.4389,11.0256
17.1205,15.1396,11.5423
17.9765,15.8742,12.0832
18.8753,16.6443,12.6493
19.8191,17.4517,13.2419
20.8101,18.298,13.862
21.8506,19.1852,14.5111
22.9431,20.1153,15.1904
24.0903,21.0903,15.9013
25.2948,22.1124,16.6454
26.5595,23.1839,17.4241
27.8875,24.307,18.239
29.2819,25.4844,19.0919
30.746,26.7186,19.9844
32.2833,28.0123,20.9185
33.8974,29.3684,21.8959
35.5923,30.79,22.9188
37.3719,32.2801,23.9892
39.2405,33.842,25.1093
41.2025,35.4792,26.2814
43.2626,37.1953,27.5079
45.4258,38.9941,28.7913
47.6971,40.8796,30.1342
50.0819,42.8558,31.5393
52.586,44.9273,33.0095
55.2153,47.0984,34.5479
57.9761,49.3741,36.1574
60.8749,51.7594,37.8414
63.9186,54.2594,39.6033
67.1146,56.8796,41.4467
70.4703,59.626,43.3753
73.9938,62.5044,45.3929
77.6935,65.5212,47.5037
81.5782,68.683,49.712
85.6571,71.9968,52.0221
89.9399,75.4698,54.4387
94.4369,79.1097,56.9666
99.1588,82.9245,59.611
104.117,87.4191,62.7632
109.323,91.8971,65.9465
114.789,96.5532,69.2342
120.528,101.417,72.6584
126.555,106.506,76.2326
132.882,111.831,79.9641
139.526,117.407,83.8614
146.503,123.248,87.9338
153.828,129.368,92.1906
161.519,135.782,96.6409
169.595,142.505,101.294
178.075,149.553,106.161
186.979,156.942,111.25
196.328,164.688,116.573
206.144,172.811,122.14
216.451,181.327,127.963
227.274,190.257,134.054
238.637,199.621,140.425
250.569,209.439,147.089
263.098,219.735,154.059
276.253,230.531,161.349
290.065,241.853,168.974
304.569,253.725,176.948
319.797,266.174,185.288
335.787,279.228,194.01
352.576,292.917,203.13
370.205,307.272,212.668
388.715,322.324,222.641
408.151,338.109,233.069
428.558,354.66,243.972
449.986,372.016,255.37
472.486,390.216,267.287
496.11,409.3,279.744
520.916,429.31,292.765
546.961,450.293,306.376
574.309,472.296,320.601
603.025,495.369,335.47
633.176,519.564,351.01
664.835,544.936,367.252
698.077,571.542,384.225
732.98,599.443,401.961
769.629,628.7,420.494
808.111,659.38,439.858
848.517,691.552,460.088
890.942,725.288,481.222
935.489,760.664,503.298
982.264,797.759,526.355
1031.38,836.657,550.437
1082.95,877.445,575.585
1137.09,920.214,601.844
1193.95,965.06,629.261
1253.65,1012.08,657.884
1316.33,1061.39,687.763
1382.14,1113.09,718.949
1451.25,1167.3,751.495
1523.81,1224.14,785.458
1600,1283.73,820.894
1680,1346.22,857.864
1764,1411.74,896.427
1852.21,1480.43,936.649
1944.82,1552.45,978.593
2042.06,1627.96,1022.33
2144.16,1707.12,1067.93
2251.37,1790.12,1115.46
2363.94,1877.14,1164.99
2482.13,1968.37,1216.62
2606.24,2064.02,1270.4
2736.55,2164.29,1326.44
2873.38,2269.41,1384.8
3017.05,2379.62,1445.58
3167.9,2495.15,1508.86
3326.29,2616.26,1574.74
3492.61,2743.22,1643.31
3667.24,2876.32,1714.67
3850.6,3015.83,1788.91
4043.13,3162.02,1866.11
4245.29,3315.35,1946.43
4457.55,3476.02,2029.94
4680.43,3644.42,2116.74
4914.45,3820.98,2206.97
5160.17,4006,2300.72
5418.18,4199.96,2398.12
5689.09,4403.24,2499.29
5973.55,4616.3,2604.33
6272.22,4839.64,2713.39
6585.84,5073.66,2826.58
6915.13,5319,2944.03
