energy (eV),92238,40091,6012
1.4107e+06,732959,619531,40498.5
1.48123e+06,763489,641317,40784.3
1.55529e+06,795135,663596,41068
1.63306e+06,827925,686362,41350.1
1.71471e+06,861889,709605,41630.7
1.80045e+06,897052,733319,41910.2
1.89047e+06,933444,757493,42188.9
1.98499e+06,971089,782117,42467
2.08424e+06,1.01001e+06,807179,42744.8
2.18845e+06,1.05024e+06,832667,43022.8
2.29788e+06,1.0918e+06,858565,43301.2
2.41277e+06,1.13472e+06,884861,43580.4
2.53341e+06,1.179e+06,911539,43860.6
2.66008e+06,1.22468e+06,938581,44142.2
2.79308e+06,1.27177e+06,965972,44425.6
2.93274e+06,1.3203e+06,993694,44711.1
3.07937e+06,1.37027e+06,1.02173e+06,44998.9
3.23334e+06,1.4217e+06,1.05006e+06,45289.4
3.39501e+06,1.4746e+06,1.07866e+06,45583
3.56476e+06,1.52899e+06,1.10751e+06,45879.9
3.743e+06,1.58487e+06,1.1366e+06,46180.3
3.93015e+06,1.64225e+06,1.16591e+06,46484.7
4.12666e+06,1.7011e+06,1.1954e+06,46793.2
4.33299e+06,1.76141e+06,1.22502e+06,47106.1
4.54964e+06,1.82319e+06,1.2541e+06,47423.6
4.77712e+06,1.88643e+06,1.28244e+06,47746
5.01598e+06,1.95112e+06,1.31007e+06,48072.4
5.26678e+06,2.01725e+06,1.33697e+06,48403
5.53011e+06,2.08479e+06,1.36316e+06,48737.9
5.80662e+06,2.15375e+06,1.38862e+06,49077.3
6.09695e+06,2.22408e+06,1.41337e+06,49421.6
6.4018e+06,2.29577e+06,1.4374e+06,49770.8
6.72189e+06,2.3688e+06,1.46072e+06,50125.3
7.05798e+06,2.44312e+06,1.48335e+06,50485.2
7.41088e+06,2.51871e+06,1.5053e+06,50850.6
7.78143e+06,2.59553e+06,1.52658e+06,51222
8.1705e+06,2.67355e+06,1.54722e+06,51599.7
8.57902e+06,2.75271e+06,1.56723e+06,51983.9
9.00797e+06,2.83298e+06,1.58662e+06,52374.9
9.45837e+06,2.91431e+06,1.60544e+06,52772.7
9.93129e+06,2.99666e+06,1.62369e+06,53177.6
1e+07,3.00774e+06,1.6262e+06,53235.4
