9.91,8.89729,8.78837,7.16693
10.01,8.98456,8.8743,7.23541
10.5105,9.42091,9.30392,7.57758
11.036,9.87837,9.75426,7.93587
11.5878,10.358,10.2263,8.31103
12.1672,10.8607,10.7212,8.70385
12.7756,11.3878,11.2399,9.11516
13.4144,11.9404,11.7836,9.54583
14.0851,12.5197,12.3536,9.99676
14.7893,13.127,12.951,10.4689
15.5288,13.7637,13.5772,10.9632
16.3052,14.431,14.2336,11.4808
17.1205,15.1307,14.9216,12.0227
17.9765,15.8641,15.6427,12.5901
18.8753,16.633,16.3986,13.1841
19.8191,17.4389,17.1909,13.806
20.8101,18.2838,18.0214,14.457
21.8506,19.1694,18.8918,15.1387
22.9431,20.0978,19.8041,15.8523
24.0903,21.071,20.7603,16.5994
25.2948,22.0911,21.7626,17.3815
26.5595,23.1604,22.813,18.2003
27.8875,24.2813,23.914,19.0574
29.2819,25.4562,25.0679,19.9547
30.746,26.6878,26.2774,20.894
32.2833,27.9787,27.5449,21.8772
33.8974,29.3318,28.8734,22.9065
35.5923,30.7501,30.2658,23.9839
37.3719,32.2367,31.725,25.1117
39.2405,33.7949,33.2544,26.2922
41.2025,35.4281,34.8572,27.5279
43.2626,37.14,36.5369,28.8213
45.4258,38.9342,38.2974,30.1751
47.6971,40.8148,40.1423,31.592
50.0819,42.7859,42.0758,33.0751
52.586,44.8518,44.1021,34.6273
55.2153,47.0171,46.2257,36.2519
57.9761,49.2864,48.4511,37.9523
60.8749,51.6649,50.7832,39.7318
63.9186,54.1578,53.2272,41.5941
67.1146,56.7704,55.7883,43.5432
70.4703,59.5086,58.4722,45.5828
73.9938,62.3783,61.2848,47.7174
77.6935,65.3858,64.2321,49.9511
81.5782,68.5378,67.3206,52.2886
85.6571,71.8411,70.5571,54.7347
89.9399,75.303,73.9485,57.2942
94.4369,78.9311,77.5024,59.9725
99.1588,82.7333,81.2264,62.7749
104.117,87.2253,85.5746,66.1282
109.323,91.6976,89.9117,69.4986
114.789,96.3464,94.4173,72.9772
120.528,101.201,99.1197,76.5972
126.555,106.28,104.039,80.3755
132.882,111.595,109.189,84.3213
139.526,117.159,114.583,88.4442
146.503,122.985,120.235,92.7532
153.828,129.091,126.159,97.2607
161.519,135.49,132.369,101.976
169.595,142.197,138.879,106.908
178.075,149.226,145.702,112.068
186.979,156.595,152.853,117.467
196.328,164.32,160.349,123.114
206.144,172.42,168.207,129.022
216.451,180.911,176.443,135.204
227.274,189.814,185.078,141.671
238.637,199.149,194.129,148.436
250.569,208.936,203.619,155.514
263.098,219.198,213.568,162.92
276.253,229.959,224,170.668
290.065,241.241,234.938,178.774
304.569,253.071,246.407,187.254
319.797,265.475,258.432,196.126
335.787,278.482,271.042,205.407
352.576,292.119,284.263,215.116
370.205,306.418,298.127,225.272
388.715,321.412,312.664,235.895
408.151,337.133,327.906,247.006
428.558,353.616,343.889,258.627
449.986,370.899,360.648,270.782
472.486,389.021,378.221,283.492
496.11,408.021,396.647,296.784
520.916,427.943,415.967,310.683
546.961,448.831,436.225,325.216
574.309,470.731,457.466,340.411
603.025,493.695,479.737,356.297
633.176,517.774,503.089,372.906
664.835,543.023,527.573,390.268
698.077,569.497,553.244,408.418
732.98,597.256,580.16,427.388
769.629,626.363,608.38,447.216
808.111,656.883,637.968,467.937
848.517,688.884,668.989,489.59
890.942,722.439,701.513,512.216
935.489,757.621,735.612,535.856
982.264,794.511,771.363,560.553
1031.38,833.19,808.843,586.352
1082.95,873.745,848.137,613.299
1137.09,916.267,889.333,641.442
1193.95,960.851,932.521,670.832
1253.65,1007.6,977.798,701.521
1316.33,1056.61,1025.26,733.562
1382.14,1107.99,1075.02,767.011
1451.25,1161.87,1127.19,801.925
1523.81,1218.35,1181.87,838.364
1600,1277.57,1239.2,876.39
1680,1339.65,1299.29,916.067
1764,1404.75,1362.28,957.46
1852.21,1472.99,1428.31,1000.64
1944.82,1544.53,1497.53,1045.67
2042.06,1619.53,1570.08,1092.63
2144.16,1698.16,1646.14,1141.59
2251.37,1780.59,1725.86,1192.63
2363.94,1867.01,1809.41,1245.83
2482.13,1957.6,1897,1301.28
2606.24,2052.56,1988.8,1359.04
2736.55,2152.11,2085.02,1419.22
2873.38,2256.47,2185.87,1481.9
3017.05,2365.87,2291.57,1547.17
3167.9,2480.54,2402.35,1615.12
3326.29,2600.75,2518.45,1685.86
3492.61,2726.75,2640.14,1759.47
3667.24,2858.82,2767.67,1836.07
3850.6,2997.26,2901.33,1915.74
4043.13,3142.38,3041.4,1998.61
4245.29,3294.48,3188.19,2084.77
4457.55,3453.9,3342.03,2174.34
4680.43,3621,3503.24,2267.42
4914.45,3796.14,3672.17,2364.13
5160.17,3979.7,3849.21,2464.58
5418.18,4172.09,4034.72,2568.89
5689.09,4373.73,4229.11,2677.19
5973.55,4585.05,4432.8,2789.58
6272.22,4806.53,4646.24,2906.19
6585.84,5038.65,4869.88,3027.15
6915.13,5281.9,5104.22,3152.57
7260.88,5536.82,5349.74,3282.58
7623.93,5803.86,5606.88,3417.28
8005.12,6083.85,5876.44,3556.85
8405.38,6377.11,6158.73,3701.35
8825.65,6684.52,6454.57,3850.96
9266.93,7006.57,6764.44,4005.77
9730.28,7344.08,7089.11,4165.92
10216.8,7697.72,7429.23,4331.53
10727.6,8068.22,7785.49,4502.71
11264,8456.52,8158.79,4679.61
11827.2,8863.32,8549.78,4862.33
12418.6,9289.51,8959.32,5050.98
13039.5,9736.03,9388.3,5245.68
13691.5,10203.8,9837.63,5446.54
14376.1,10693.9,10308.3,5653.66
15094.9,11207.3,10801.2,5867.16
15849.6,11745.2,11317.5,6087.12
16642.1,12308.6,11858.2,6313.65
17474.2,12898.9,12424.5,6546.84
18347.9,13517.1,13017.6,6786.77
19265.3,14164.8,13638.6,7033.53
20228.5,14843.2,14289.1,7287.19
21240,15553.8,14970.2,7547.81
22302,16298,15683.5,7815.46
23417.1,17077.5,16430.3,8090.2
24587.9,17894,17212.4,8372.07
25817.3,18749.1,18031.3,8661.1
27108.2,19644.6,18888.7,8957.35
28463.6,20582.5,19786.5,9260.81
29886.8,21564.6,20726.4,9571.52
31381.1,22593.2,21710.5,9889.48
32950.2,23670.2,22740.7,10214.7
34597.7,24798.1,23819.3,10547.1
36327.6,25979,24948.4,10886.8
38143.9,27215.6,26130.4,11233.6
40051.1,28512.7,27370,11587.7
42053.7,29867.4,28664.2,11948.8
44156.4,31286.4,30019.5,12316.9
46364.2,32775.2,31441.2,12692.1
48682.4,34329.7,32925.2,13074
51116.5,35957.7,34479,13462.8
53672.4,37666.1,36109.1,13858.3
56356,39449.2,37810,14260.4
59173.8,41320.6,39594.7,14669
62132.5,43274.4,41457.4,15083.8
65239.1,45324.1,43411,15505
68501,47464.7,45450.6,15932.1
71926.1,49709.6,47588.9,16365.2
75522.4,52054.5,49821.8,16804
79298.5,54512.6,52161.7,17248.5
83263.5,57081,54605.6,17698.3
87426.6,59772.2,57165.5,18153.4
91798,62584.9,59839.8,18613.4
96387.9,65530.7,62639.6,19078.4
101207,68610.4,65565.3,19548
106268,71834.4,68626.6,20022
111581,75205.6,71826,20500.3
117160,78733.4,75172.4,20982.6
123018,82422.1,78669.2,21468.7
129169,86282.1,82326.2,21958.5
135627,90317.5,86146.7,22451.5
142409,94540.1,90141.7,22947.8
149529,98953.8,94314.1,23446.9
157006,103572,98676.4,23948.4
164856,108399,103231,24451.1
173099,113449,107992,24954.4
181754,118725,112962,25458
190841,124246,118155,25961.5
200383,130013,123574,26464.4
210403,136047,129236,26966.5
220923,142349,135141,27467.2
231969,148941,141310,27966.3
243567,155826,147741,28463.3
255746,163027,154456,28957.8
268533,170546,161454,29449.5
281960,178410,168759,29938
296058,186630,176378,30423
310860,195203,184308,30904.2
326403,204172,192581,31381.7
342724,213545,201205,31855.2
359860,223316,210173,32324.4
377853,233537,219522,32789.2
396745,244216,229261,33249.3
416583,255368,239397,33704.4
437412,266984,249920,34154.5
459282,279131,260880,34599.4
482247,291821,272281,35038.9
506359,305068,284134,35472.9
531677,318893,296449,35901.3
558261,333318,309238,36324.2
586174,348363,322510,36741.4
615482,364055,336281,37152.9
646257,380420,350563,37558.7
678569,397485,365368,37958.9
712498,415277,380710,38353.4
748123,433824,396599,38742.5
785529,453154,413048,39126.1
824805,473297,430067,39504.4
866046,494283,447667,39877.5
909348,516144,465859,40245.6
954815,538910,484651,40608.8
1.00256e+06,562615,504052,40967.4
1.05268e+06,587291,524071,41321.5
1.10532e+06,612972,544715,41671.4
1.16058e+06,639694,565990,42017.4
1.21861e+06,667489,587901,42359.6
1.27954e+06,696395,610454,42698.4
1.34352e+06,726448,633651,43034
1.4107e+06,757683,657496,43366.9
1.48123e+06,790138,681989,43697.1
1.55529e+06,823849,707130,44025.2
1.63306e+06,858855,732918,44351.4
1.71471e+06,895193,759352,44676
1.80045e+06,932901,786427,44999.5
1.89047e+06,972015,814139,45322.1
1.98499e+06,1.01257e+06,842480,45644.2
2.08424e+06,1.05462e+06,871445,45966.3
2.18845e+06,1.09818e+06,901023,46288.5
2.29788e+06,1.14329e+06,931204,46611.3
2.41277e+06,1.18999e+06,961977,46935.1
2.53341e+06,1.23833e+06,993330,47260.2
2.66008e+06,1.28832e+06,1.02525e+06,47586.8
2.79308e+06,1.34e+06,1.05771e+06,47915.5
2.93274e+06,1.39341e+06,1.09071e+06,48246.5
3.07937e+06,1.44857e+06,1.12423e+06,48580
3.23334e+06,1.50551e+06,1.15824e+06,48916.5
3.39501e+06,1.56427e+06,1.19273e+06,49256.1
3.56476e+06,1.62486e+06,1.22767e+06,49599.3
3.743e+06,1.68731e+06,1.26305e+06,49946.2
3.93015e+06,1.75164e+06,1.29884e+06,50297
4.12666e+06,1.81787e+06,1.33502e+06,50652.1
4.33299e+06,1.88601e+06,1.3715e+06,51011.6
4.54964e+06,1.95605e+06,1.40737e+06,51375.7
4.77712e+06,2.028e+06,1.44241e+06,51744.5
5.01598e+06,2.10184e+06,1.47662e+06,52117.2
5.26678e+06,2.1776e+06,1.51001e+06,52493.8
5.53011e+06,2.25527e+06,1.54257e+06,52874.4
5.80662e+06,2.33483e+06,1.57429e+06,53259.3
6.09695e+06,2.4163e+06,1.60517e+06,53648.7
6.4018e+06,2.49964e+06,1.63521e+06,54042.9
6.72189e+06,2.58484e+06,1.66441e+06,54442
7.05798e+06,2.67189e+06,1.69279e+06,54846.3
7.41088e+06,2.76076e+06,1.72035e+06,55255.9
7.78143e+06,2.85141e+06,1.74711e+06,55671.3
8.1705e+06,2.94382e+06,1.77309e+06,56092.9
8.57902e+06,3.03795e+06,1.7983e+06,56521.1
9.00797e+06,3.13377e+06,1.82278e+06,56955.9
9.45837e+06,3.23122e+06,1.84655e+06,57397.7
9.93129e+06,3.33026e+06,1.86963e+06,57846.7
1e+07,3.34353e+06,1.87281e+06,57910.7
